10,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
11,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
12,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
13,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
14,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
15,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
16,1.00000000,0.00000000,0.66634361,0.10149755,0.72006579,0.14664509,0.71184569,0.06488913,0.58474020,0.10648328,0.77472085,0.04404898,0.63123328,0.25483628,0.56801117,0.07231985,0.56278789,0.06985393,0.67407593,0.09274876,0.67072578,-0.07456053,0.77045658,0.30447902,0.65045856,0.13832507,0.57612857,0.16034347,0.71209041,0.24337996,0.58571515,0.13297089,0.71733775,0.31656780,0.46536534,0.32867925,0.47564721,0.20297646,0.52599524,0.11564613,0.46584950,0.20678954,0.71191686,0.08580848,0.46510546,0.27673731,0.54697335,0.20386769,0.60641184,0.05151845,0.58344585,0.29529292,0.69187964,0.17639912,0.60057742,0.41309502,0.45267215,0.32901877,0.46763155,0.23864724,0.58412361,0.30585399,0.41219766,0.22085333,0.59452715,0.40284064,0.39423325,0.25551961,0.36249471,0.23267398,0.65614997,0.22267786,0.44558972,0.26862867,0.62180419,0.36690436,0.45825580,0.42790857,0.38089818,0.35149491,0.49272459,0.28603690,0.43191978,0.49950486,0.43233697,0.31728240,0.28190343,0.51378460,0.29063218,0.37196098,0.26734899,0.15374204,0.40376141,0.43523137,0.34644585,0.24287532,0.32885840,0.39032226,0.27953159,0.35946433,0.26471104,0.21869502,0.46079665,0.32157384,0.23407561,0.39477258,0.36397199,0.39337591,0.16767339,0.33470261,0.12994548,0.32972704,0.39122862,0.16287836,0.16237619,0.36569766,0.28857596,0.28711904,0.20878631,0.25044794,0.16774649,0.25679018,0.32686172,0.10419540,0.37137831,0.36648902,0.24337588,0.24873075
17,1.00000000,0.00000000,0.67248606,0.10663880,0.73206351,0.16532644,0.72560202,0.10064324,0.59396778,0.16068256,0.78409356,0.09902661,0.66713427,0.34243524,0.58606371,0.21571415,0.53998584,0.24913731,0.60033628,0.28857211,0.53593142,0.09641258,0.65760707,0.44310890,0.52702349,0.31466861,0.40401614,0.35112286,0.49793831,0.41599108,0.31245461,0.27173023,0.47343638,0.36297681,0.28711273,0.40831113,0.27397028,0.33318286,0.27769096,0.25392878,0.16136323,0.35289021,0.35565807,0.13046687,0.19018863,0.30659650,0.26168094,0.28850383,0.24527408,0.13599424,0.18650258,0.36357863,0.20036505,0.14899064,0.19805934,0.26654869,0.12254232,0.22059792,0.10585462,0.15761172,0.22238801,0.19994639,-0.02038729,0.11979611,0.19108703,0.15745671,0.09504881,0.03244314,0.05198832,0.09033474,0.30223372,0.04211679,0.05113726,0.12934919,0.15194833,0.09253057,0.09328591,0.07460803,0.06055232,0.05284386,0.12137198,-0.04857613,0.11926017,0.15882262,0.02938641,-0.06455571,-0.02721284,0.01429034,0.09320611,-0.09431157,0.01816891,-0.26008562,0.22635970,-0.02674618,0.10970443,-0.15412977,0.07927605,-0.11425164,0.13486876,-0.17380041,0.09918383,-0.23940294,0.29452780,-0.24951047,0.13522240,-0.11458628,0.21304933,-0.18855265,0.10982168,-0.31870389,0.16800477,-0.24508875,0.36847962,-0.47862833,0.30422628,-0.25050865,0.40351410,-0.27323911,0.34214209,-0.34961404,0.41495472,-0.28347006,0.46603421,-0.38973927,0.61644777,-0.22322601,0.51604629,-0.22733682
18,1.00000000,0.00000000,0.68725753,0.13713200,0.73754967,0.23582825,0.70918894,0.20772099,0.54631981,0.36860562,0.55032858,0.27635675,0.45974667,0.43058231,0.32536526,0.32256639,0.20090717,0.31768965,0.31290560,0.21385813,0.15522250,0.16090859,0.22651281,0.27498821,0.12324214,0.03853446,0.11105754,0.11017514,0.14220785,0.00161266,0.13131277,-0.10834749,0.24329796,-0.05968481,0.10764828,-0.05963562,0.22430988,-0.27977388,0.26928152,-0.23506484,0.35389856,-0.21797225,0.44932461,-0.36465577,0.49134452,-0.13597075,0.52411041,-0.21845028,0.58825130,-0.25038488,0.68494601,-0.07937399,0.71203351,-0.03195855,0.67007735,0.03952598,0.62842061,0.13815907,0.66719667,0.13079995,0.57745707,0.18646919,0.60135151,0.25469102,0.57247829,0.34176663,0.36595697,0.33408903,0.37738865,0.29193465,0.42059848,0.34130699,0.17749031,0.31187185,0.26347106,0.33018567,0.13912092,0.27251454,-0.05208583,0.19923024,0.13355662,0.03494896,0.04469832,0.05811437,0.03935847,-0.04964861,0.07905577,-0.12468233,0.15945966,-0.20210960,0.16378004,-0.30783601,0.38942379,-0.21197493,0.41184081,-0.32078669,0.41168935,-0.09942052,0.52735818,-0.21614459,0.49522659,-0.18730560,0.65684054,-0.00335843,0.51305808,-0.03074004,0.61718898,0.04596431,0.48406119,0.10892291,0.49956490,0.09026016,0.58591289,0.00579285,0.47631185,0.32134892,0.50507687,0.12460743,0.36878595,0.21733762,0.44209741,0.29874578,0.32057912,0.14819859,0.35657134,0.33118672,0.21789558,0.27105064
19,1.00000000,0.00000000,0.68590284,0.23419866,0.66301344,0.35102815,0.41534530,0.34912914,0.21332537,0.28711910,0.24311394,0.11768905,0.10908676,0.01406910,0.22897253,-0.15012843,0.32848483,-0.28563019,0.54730624,-0.25811770,0.65387868,-0.16520792,0.80065251,-0.02046292,0.63507751,0.23353449,0.61733255,0.20504075,0.46281868,0.32774952,0.31632745,0.32496906,0.27411274,0.17641710,0.05590510,0.23241749,0.14364402,-0.13940147,0.14370836,-0.17806400,0.40374160,-0.29092256,0.50848497,-0.30240311,0.67387063,-0.10177092,0.70606632,-0.04275026,0.65835960,0.12741100,0.68284697,0.27253509,0.39756433,0.36175789,0.31331388,0.31013218,0.08424551,0.26105093,0.04240454,-0.09986457,0.21210210,-0.14999097,0.32011819,-0.31145972,0.52115862,-0.28206468,0.68092305,-0.11651254,0.67724646,-0.10864221,0.77023906,0.19510168,0.67094778,0.22982861,0.44010699,0.45077710,0.35655584,0.32650060,0.09253784,0.27211988,0.13528411,0.06676120,0.20655989,-0.08377087,0.20726167,-0.05958703,0.40155116,-0.24071445,0.44299026,-0.08612334,0.55229027,-0.15927529,0.70589454,0.04259191,0.57984572,0.19861713,0.53416650,0.30839330,0.34407249,0.32976063,0.17215298,0.29462685,0.16165727,0.14628215,0.04584664,0.03575347,0.12043593,-0.04282000,0.15774017,-0.33624621,0.37775338,-0.20692010,0.53600396,-0.35959417,0.70094516,-0.07412708,0.69090985,0.12883085,0.53890192,0.16084729,0.46521331,0.37285245,0.23180607,0.18948295,0.21015627,0.20239916,0.09404537,0.05301674
20,1.00000000,0.00000000,0.63871568,0.39648409,0.34580215,0.25601204,0.19125190,0.06651184,0.34213917,-0.28912204,0.72570997,-0.18677665,0.77773414,0.10428325,0.59473515,0.38577288,0.15351791,0.27638445,0.18866977,-0.14678827,0.44389044,-0.23763673,0.69162798,-0.19075514,0.81488691,0.15122876,0.51174530,0.39416625,0.19401193,0.23232321,0.20511297,-0.09829323,0.46606668,-0.19520343,0.64736533,-0.07138417,0.67728182,0.18676637,0.39781713,0.34244644,0.15092082,0.15853385,0.14679973,-0.15548626,0.48314077,-0.32367497,0.69482370,-0.06565970,0.64069074,0.09174068,0.53052141,0.29610304,0.15059169,0.17380910,0.27539961,-0.20911817,0.52798191,-0.19359304,0.72333763,-0.08324656,0.69150817,0.27848289,0.34977836,0.30083746,0.21110109,0.15510027,0.13446883,-0.16573746,0.58451357,-0.35595172,0.77629728,0.03878793,0.62027606,0.21243258,0.42274174,0.33241859,0.13825913,0.10646965,0.31113581,-0.21251236,0.61829055,-0.20603427,0.82298233,0.09262260,0.57414055,0.43820220,0.22166912,0.33575300,0.11459538,0.08097982,0.23708730,-0.19782544,0.58542524,-0.20693487,0.72845097,0.12697502,0.44915619,0.38928080,0.13717882,0.20241617,0.16816763,-0.05870090,0.32168248,-0.23260297,0.66611836,-0.17398632,0.68331060,0.20996343,0.41086491,0.33638992,0.13347144,0.23998993,0.10752280,-0.13681574,0.42188739,-0.19599559,0.50118691,-0.10026851,0.64352411,0.06902695,0.34928946,0.32853016,0.11136654,0.01279661,0.26105713,-0.15914241,0.40760420,-0.27379265
21,1.00000000,0.00000000,0.59151221,0.39186017,0.27303678,-0.01079853,0.69119016,-0.21939955,0.79851617,0.23414927,0.32364675,0.26222652,0.37282858,-0.20461683,0.81660816,-0.06890200,0.59726840,0.34756436,0.22024324,0.05715380,0.57647659,-0.26298499,0.83352276,0.16001929,0.35207076,0.36056860,0.20150642,-0.15702542,0.72662080,-0.25688134,0.76793441,0.24641295,0.31127719,0.21222653,0.44348915,-0.18974175,0.80449339,0.04948492,0.47934262,0.38564487,0.17653355,0.01305552,0.57316565,-0.22359182,0.71654912,0.20230131,0.24835584,0.25455452,0.26483246,-0.24932147,0.77572423,-0.18072630,0.65461748,0.30662426,0.20805685,0.12767002,0.44033291,-0.26814673,0.76838081,0.00671413,0.45100369,0.24460562,0.31031861,-0.12928777,0.74622864,-0.19317351,0.76114966,0.27869861,0.29971370,0.24659809,0.40597194,-0.17586470,0.79719301,0.02598738,0.51344095,0.40522019,0.14975761,0.07680783,0.49455763,-0.24308376,0.74185217,0.11050711,0.37935198,0.26991907,0.31463076,-0.09956190,0.69003435,-0.06761041,0.56905544,0.31310292,0.19121643,0.11904257,0.44413395,-0.23953596,0.76773145,0.06274595,0.42677697,0.33860030,0.21380926,-0.03090296,0.61137180,-0.16921151,0.68243560,0.25865187,0.24339446,0.28505990,0.25570623,-0.12009187,0.59039370,-0.03951581,0.40474271,0.23072827,0.16476943,-0.05967032,0.52005267,-0.28489670,0.70959569,0.09714499,0.30947251,0.22364607,0.24952147,-0.19727221,0.67698433,-0.20118772,0.62297896,0.20678866,0.24660351,0.08194549
22,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
23,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
24,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
25,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
26,1.00000000,0.00000000,0.58084436,0.37044916,0.31788117,-0.06577720,0.77573457,-0.18480840,0.75851599,0.29555935,0.28557872,0.16438681,0.52390363,-0.26023913,0.87731679,0.08481764,0.44195111,0.35984939,0.25363171,-0.13442689,0.77415976,-0.22639746,0.76711833,0.28664588,0.30107526,0.17907936,0.51904289,-0.20672576,0.81519261,0.12908536,0.37861906,0.34495266,0.23933693,-0.14862790,0.74259886,-0.19678359,0.68050587,0.28661755,0.23024319,0.11225975,0.49552129,-0.29015190,0.82079535,0.03547873,0.45351598,0.24595806,0.38069342,-0.16316075,0.83304449,-0.10847607,0.68440070,0.36425869,0.23991876,0.14846187,0.51824334,-0.22068684,0.78979670,0.12140773,0.39877977,0.29124597,0.33573486,-0.12013891,0.74215558,-0.06896122,0.57900423,0.31406666,0.23886779,0.05178734,0.58546807,-0.22741575,0.79727191,0.18286743,0.36217449,0.32548688,0.30656181,-0.08590815,0.66681302,-0.02180255,0.46847545,0.29320362,0.18808221,-0.01194128,0.55168495,-0.23987083,0.68919041,0.15289547,0.27096857,0.18055252,0.33775837,-0.25351346,0.74976942,-0.11744513,0.55035547,0.22308568,0.31142197,-0.04928512,0.65763809,-0.18272961,0.69212078,0.21911076,0.26278680,0.16114004,0.40351903,-0.26489707,0.79060335,-0.05413276,0.51660989,0.25767835,0.30157897,-0.07851804,0.68802513,-0.19569496,0.70945831,0.20803169,0.32539621,0.12152660,0.53540466,-0.22755501,0.85445942,0.09605156,0.46040483,0.38126820,0.24070142,-0.03343145,0.64967612,-0.14392529,0.62677494,0.25689726
